Datetime,Close
2021-08-26 00:00:00-04:00,147.54
2021-08-27 00:00:00-04:00,148.6
2021-08-30 00:00:00-04:00,153.1
2021-08-31 00:00:00-04:00,151.83
2021-09-01 00:00:00-04:00,152.54
2021-09-02 00:00:00-04:00,153.71
2021-09-03 00:00:00-04:00,154.31
2021-09-07 00:00:00-04:00,156.7
2021-09-08 00:00:00-04:00,155.12
2021-09-09 00:00:00-04:00,154.1
2021-09-10 00:00:00-04:00,149.0
2021-09-13 00:00:00-04:00,149.62
2021-09-14 00:00:00-04:00,148.19
2021-09-15 00:00:00-04:00,149.1
2021-09-16 00:00:00-04:00,148.85
2021-09-17 00:00:00-04:00,146.0
2021-09-20 00:00:00-04:00,142.97
2021-09-21 00:00:00-04:00,143.4
2021-09-22 00:00:00-04:00,145.83
2021-09-23 00:00:00-04:00,146.75
2021-09-24 00:00:00-04:00,146.91
2021-09-27 00:00:00-04:00,145.38
2021-09-28 00:00:00-04:00,141.92
2021-09-29 00:00:00-04:00,142.84
2021-09-30 00:00:00-04:00,141.32
2021-10-01 00:00:00-04:00,142.66
2021-10-04 00:00:00-04:00,139.19
2021-10-05 00:00:00-04:00,141.1
2021-10-06 00:00:00-04:00,141.99
2021-10-07 00:00:00-04:00,143.28
2021-10-08 00:00:00-04:00,143.01
2021-10-11 00:00:00-04:00,142.8
2021-10-12 00:00:00-04:00,141.46
2021-10-13 00:00:00-04:00,140.96
2021-10-14 00:00:00-04:00,143.7554
2021-10-15 00:00:00-04:00,144.83
2021-10-18 00:00:00-04:00,146.54
2021-10-19 00:00:00-04:00,148.78
2021-10-20 00:00:00-04:00,149.35
2021-10-21 00:00:00-04:00,149.46
2021-10-22 00:00:00-04:00,148.69
2021-10-25 00:00:00-04:00,148.65
2021-10-26 00:00:00-04:00,149.26
2021-10-27 00:00:00-04:00,148.85
2021-10-28 00:00:00-04:00,152.4766
2021-10-29 00:00:00-04:00,149.8
2021-11-01 00:00:00-04:00,148.99
2021-11-02 00:00:00-04:00,150.0
2021-11-03 00:00:00-04:00,151.49
2021-11-04 00:00:00-04:00,150.96
2021-11-05 00:00:00-04:00,151.24
2021-11-08 00:00:00-05:00,150.45
2021-11-09 00:00:00-05:00,150.83
2021-11-10 00:00:00-05:00,147.92
2021-11-11 00:00:00-05:00,147.88
2021-11-12 00:00:00-05:00,149.99
2021-11-15 00:00:00-05:00,150.0
2021-11-16 00:00:00-05:00,151.0
2021-11-17 00:00:00-05:00,153.65
2021-11-18 00:00:00-05:00,157.89
2021-11-19 00:00:00-05:00,160.56
2021-11-22 00:00:00-05:00,161.08
2021-11-23 00:00:00-05:00,161.42
2021-11-24 00:00:00-05:00,161.94
2021-11-26 00:00:00-05:00,156.88
2021-11-29 00:00:00-05:00,160.23
